id,name,group,primary_type,additional_type(s)
720575940617031385,GNG.616,GNG,DNg61,
720575940617032716,IPS.186,IPS,CB3372,
720575940617034333,GNG.4147,GNG,BM_InOm,
720575940617034398,AVLP.1771,AVLP,CB1090,"AVLP_pr36, aSP10"
720575940617034438,AVLP.2832,AVLP,CB1505,
720575940617034565,SPS.63,SPS,DNp07,
720575940617034713,FLA.125,FLA,,
720575940617035153,SAD.GNG.21,SAD.GNG,DNg106,
720575940617041382,IPS.340,IPS,CB0266,
720575940617044737,PLP.AVLP.23,PLP.AVLP,,
720575940617044948,WED.AVLP.24,WED.AVLP,WED114,
720575940617045019,AVLP.2233,AVLP,CB2902,
720575940617047553,IPS.237,IPS,CB1213,
720575940617047581,LO.PVLP.625,LO.PVLP,LC18,
720575940617048157,GNG.4591,GNG,BM_InOm,
720575940617048550,VES.42,VES,VES076,
720575940617048925,LH.PVLP.22,LH.PVLP,CB1527,LHPV2c1
720575940617050196,GNG.2636,GNG,AN_GNG_188,
720575940617051293,LOP.PLP.210,LOP.PLP,LPC1,
720575940617052450,AVLP.PVLP.48,AVLP.PVLP,CB2334,
720575940617054237,LAL.SPS.14,LAL.SPS,PS099b,PS099
720575940617062706,LH.SLP.326,LH.SLP,CB1640,
720575940617063325,GNG.4590,GNG,BM_InOm,
720575940617063436,LO.PVLP.1571,LO.PVLP,LC16,
720575940617064532,AVLP.676,AVLP,AVLP390,
720575940617064716,SPS.ME.9,SPS.ME,cM02b,PS132
720575940617065501,PVLP.AVLP.108,PVLP.AVLP,CB0747,
720575940617066653,AMMC.109,AMMC,JO-B,
720575940617073113,AVLP.ICL.32,AVLP.ICL,CB2659,AVLP_pr11
720575940617074004,GNG.3804,GNG,JO-FVA,
720575940617074393,GNG.2444,GNG,DNg12_a,
720575940617076052,AVLP.2030,AVLP,AN_AVLP_47,
720575940617077056,PLP.LAL.89,PLP.LAL,PLP044,
720575940617077249,PVLP.SPS.3,PVLP.SPS,CL067,
720575940617077810,LO.821,LO,LPLC1,
720575940617078489,CRE.GNG.3,CRE.GNG,CB1721,
720575940617079737,GNG.1099,GNG,CB0369,
720575940617084673,GNG.831,GNG,AN_GNG_SAD_9,
720575940617087828,AVLP.868,AVLP,CB2488,
720575940617089241,GNG.56,GNG,CB0529,
720575940617091033,AVLP.2631,AVLP,CB1302,
720575940617091106,GNG.4589,GNG,BM_InOm,
720575940617091596,PLP.LAL.66,PLP.LAL,CB3760,
720575940617091890,AVLP.557,AVLP,PPM1203,pMP20
720575940617092057,PLP.496,PLP,PLP181,
720575940617092402,PVLP.ICL.11,PVLP.ICL,AVLP189_a,
720575940617092569,SLP.20,SLP,LHCENT10,
720575940617094208,GNG.3331,GNG,LB1a,
720575940617095005,GNG.4707,GNG,,
720575940617095837,GNG.4588,GNG,BM_InOm,
720575940617097684,GNG.476,GNG,CB0069,
720575940617098385,VES.SPS.4,VES.SPS,VES013,
720575940617100445,AVLP.2052,AVLP,AVLP530,AVLP561
720575940617102646,PLP.PVLP.13,PLP.PVLP,,
720575940617104396,AVLP.SLP.30,AVLP.SLP,AVLP267,
720575940617105822,IPS.WED.47,IPS.WED,CB2834,
720575940617106994,AVLP.1214,AVLP,AVLP116,
720575940617109004,GNG.1501,GNG,AN_multi_40,
720575940617110028,LAL.AVLP.10,LAL.AVLP,LAL059,
720575940617110161,PLP.LAL.95,PLP.LAL,CB2881,
720575940617110306,AMMC.185,AMMC,JO-B,
720575940617110555,AVLP.158,AVLP,AVLP490,
720575940617112733,IPS.LAL.91,IPS.LAL,WED040,
720575940617112989,SAD.115,SAD,CB1094,
720575940617113501,GNG.4146,GNG,CB2621,
720575940617114418,GNG.1921,GNG,CB2820,
720575940617116189,SCL.36,SCL,AVLP312b,AVLP312
720575940617117140,IPS.PLP.54,IPS.PLP,WED028,
720575940617117656,AVLP.1550,AVLP,CB2449,"WED-VLP-2, aIP5"
720575940617121819,PRW.122,PRW,,
720575940617123814,AVLP.GOR.4,AVLP.GOR,PVLP062,
720575940617124865,AVLP.262,AVLP,CB3651,
720575940617125666,GNG.4587,GNG,BM_InOm,
720575940617126401,SPS.IB.17,SPS.IB,IB051,
720575940617127451,GNG.3803,GNG,BM_InOm,
720575940617128059,AVLP.1636,AVLP,CB1476,
720575940617128705,AL.LH.166,AL.LH,M_vPNml72,
720575940617129501,LO.PVLP.271,LO.PVLP,LC11,
720575940617130129,GNG.3802,GNG,BM_InOm,
720575940617135389,GNG.3197,GNG,BM_vOcci_vPoOr,
720575940617140544,SAD.187,SAD,CB0979,
720575940617140597,GOR.GNG.3,GOR.GNG,DNpe024,CL325
720575940617143124,GNG.2856,GNG,AN_GNG_92,
720575940617143481,LO.646,LO,LMa1,CB3820
720575940617145654,GNG.4586,GNG,BM_InOm,
720575940617149853,AVLP.1181,AVLP,CB3545,
720575940617151266,GNG.1065,GNG,CB0518,
720575940617155997,VES.55,VES,VES049,
720575940617158725,IPS.475,IPS,CB1042,
720575940617159581,AVLP.ICL.269,AVLP.ICL,PLP182,
720575940617160000,IPS.SPS.73,IPS.SPS,WED163b,WED163
720575940617160251,LH.180,LH,,
720575940617161118,SPS.419,SPS,CB2408,
720575940617164578,GNG.4585,GNG,BM_InOm,
720575940617166993,PLP.16,PLP,PLP209,
720575940617167262,IPS.SPS.96,IPS.SPS,LAL188,
720575940617167316,GNG.4584,GNG,BM_InOm,
720575940617176321,LO.PVLP.453,LO.PVLP,LC4,
720575940617181185,AVLP.297,AVLP,AVLP420_a,AVLP427
720575940617181725,GNG.2701,GNG,LB3,
720575940617182365,GNG.1024,GNG,,
720575940617184001,PRW.265,PRW,CB1095,
720575940617186305,AVLP.1221,AVLP,CB3579,
720575940617187195,PLP.LAL.64,PLP.LAL,CB2881,
720575940617187421,PLP.SCL.12,PLP.SCL,CL027,
720575940617190361,GNG.46,GNG,CB0529,
720575940617193009,AVLP.ICL.331,AVLP.ICL,CL252,AVLP_pr05
720575940617193541,IPS.67,IPS,CB0784,
720575940617197057,WED.SAD.8,WED.SAD,CB3024,SAD_pr02
720575940617198932,AVLP.249,AVLP,AVLP465a,AVLP465
720575940617199424,GNG.4145,GNG,CB1469,
720575940617201245,SLP.SCL.33,SLP.SCL,PLP064_a,
720575940617203997,PVLP.AVLP.84,PVLP.AVLP,AVLP409,
720575940617208065,VES.GNG.62,VES.GNG,AN_multi_41,
720575940617212134,SAD.449,SAD,JO-EVM,
720575940617212929,GNG.4583,GNG,JO-F,
720575940617214075,AVLP.1930,AVLP,CB1964,
720575940617216320,LO.PVLP.1436,LO.PVLP,LC6,
720575940617216576,IPS.879,IPS,CB1479,
720575940617219933,ME.9810,ME,l-LNv,
720575940617224093,AVLP.779,AVLP,CB1211,
720575940617224861,PLP.277,PLP,CB2669,
720575940617226141,LAL.IPS.7,LAL.IPS,LAL074,LAL084
720575940617226641,MB_CA.PLP.4,MB_CA.PLP,DN1a,
720575940617226753,GNG.3330,GNG,BM_InOm,
720575940617227042,GNG.1384,GNG,AN_GNG_100,
720575940617238907,ICL.75,ICL,CL086_b,
720575940617239197,GNG.3093,GNG,LB1a,
720575940617241403,AVLP.929,AVLP,CB3162,
720575940617241629,PRW.40,PRW,CB0586,
720575940617242141,GNG.AVLP.46,GNG.AVLP,CL113,
720575940617243393,LAL.SPS.3,LAL.SPS,LAL046,
720575940617244027,GNG.1474,GNG,CB3465,
720575940617244049,AMMC.303,AMMC,JO-B,
720575940617244741,LO.PVLP.1303,LO.PVLP,LC12,
720575940617245652,AVLP.GNG.24,AVLP.GNG,DNp55,WED180
720575940617245908,SAD.448,SAD,JO-E,
720575940617246491,AVLP.ICL.64,AVLP.ICL,CB2453,
720575940617249254,GNG.1855,GNG,DNge086,
720575940617249949,AL.286,AL,l2LN19,
720575940617251841,GNG.2383,GNG,AN_GNG_SAD_7,
720575940617252642,IPS.474,IPS,SAD008,
720575940617253259,PLP.294,PLP,LTe59,PLP183
720575940617257617,GNG.2064,GNG,CB2389,
720575940617257985,AVLP.11,AVLP,AVLP086,
720575940617262370,AVLP.SMP.29,AVLP.SMP,CL123,CRE061
720575940617265803,LO.827,LO,LTe03,"hb-1379187792, hb-1408207343"
720575940617266722,LO.PVLP.125,LO.PVLP,LC4,
720575940617267739,AVLP.1130,AVLP,CB2339,
720575940617273560,GNG.4582,GNG,JO-FVA,
720575940617276889,PVLP.AVLP.125,PVLP.AVLP,PVLP008,
720575940617277145,AVLP.92,AVLP,AVLP251,
720575940617277597,SPS.ICL.13,SPS.ICL,PS096,
720575940617279489,IPS.207,IPS,WED151,
720575940617280657,AVLP.GNG.11,AVLP.GNG,DNp45,PVLP117
720575940617280985,AVLP.ICL.9,AVLP.ICL,AVLP017,
720575940617281025,VES.LAL.6,VES.LAL,VES010,
720575940617282075,AVLP.273,AVLP,AVLP019,
720575940617284283,PVLP.LO.49,PVLP.LO,LC9,
720575940617286517,SAD.39,SAD,AN_multi_33,
720575940617288605,AVLP.SCL.20,AVLP.SCL,AVLP048,
720575940617289782,LO.PVLP.985,LO.PVLP,LPLC2,
720575940617290043,GNG.782,GNG,DNg86,
720575940617290713,LH.AVLP.72,LH.AVLP,CB1843,aSP9
720575940617291421,GNG.3544,GNG,AN_GNG_166,
720575940617294219,LO.PVLP.1491,LO.PVLP,LPLC2,
720575940617295321,AMMC.IPS.5,AMMC.IPS,DNge091,
720575940617296029,GNG.410,GNG,DNge139,
720575940617296945,GNG.4581,GNG,AN_GNG_185,
720575940617297565,FLA.VES.2,FLA.VES,CB3599,
720575940617298747,GNG.499,GNG,CB0479,
720575940617299259,GNG.SPS.43,GNG.SPS,CB1291,
720575940617299515,GNG.781,GNG,CB0437,
720575940617300573,PLP.SLP.7,PLP.SLP,CL136,
720575940617301563,GNG.1473,GNG,AN_GNG_49,
720575940617303099,GNG.183,GNG,CB0170,
720575940617303857,GNG.1978,GNG,,
720575940617303892,AMMC.126,AMMC,CB3486,
720575940617304404,AVLP.1493,AVLP,CB2412,
720575940617305403,GNG.PLP.10,GNG.PLP,SAD045,SAD046
720575940617305531,PVLP.274,PVLP,CB1185,aIP3
720575940617307097,AVLP.856,AVLP,AN_AVLP_54,
720575940617307165,PLP.LAL.26,PLP.LAL,WEDPN7B,
720575940617311771,AVLP.2508,AVLP,CB2874,aIP2
720575940617313841,IPS.LAL.52,IPS.LAL,LAL059,
720575940617315189,AME.11,AME,aMe1,
720575940617316326,PVLP.28,PVLP,PVLP037,
720575940617316537,SMP.731,SMP,SMP258,"SMP259, SMP260, SMP263, SMP264, SMP265"
720575940617317277,SPS.403,SPS,PS208b,PS208
720575940617317819,LO.3016,LO,LC24,
720575940617318301,GNG.SPS.23,GNG.SPS,CB2197,
720575940617322897,AVLP.1220,AVLP,CB1139,
720575940617328596,SCL.AVLP.11,SCL.AVLP,CB1499,
720575940617330107,SMP.1167,SMP,,
720575940617330971,AVLP.2630,AVLP,AVLP418,
720575940617332923,PVLP.AVLP.189,PVLP.AVLP,CB2395,
720575940617333976,ICL.238,ICL,CB2375,pC2la
720575940617335382,GNG.SLP.22,GNG.SLP,SLP238,
720575940617337461,AVLP.SAD.3,AVLP.SAD,CB0466,
720575940617340701,PLP.SPS.27,PLP.SPS,,
720575940617341270,SAD.620,SAD,JO-E,
720575940617345846,LO.PVLP.1374,LO.PVLP,LC12,
720575940617346718,PRW.422,PRW,CB2455,
720575940617348379,LO.PVLP.700,LO.PVLP,LC4,
720575940617351099,SLP.402,SLP,SLP465a,SLP465
720575940617353433,AVLP.2451,AVLP,CB1730,"AVLP_pr32, aIP2"
720575940617362772,AVLP.ICL.158,AVLP.ICL,CB1783,AVLP_pr36
720575940617365947,AMMC.AVLP.28,AMMC.AVLP,,
720575940617369117,PRW.SMP.39,PRW.SMP,CB3687,
720575940617371732,WED.SAD.2,WED.SAD,CB3655,
720575940617373072,GNG.4580,GNG,AN_GNG_172,
720575940617373268,GNG.1275,GNG,DNge098,
720575940617374465,LO.PVLP.844,LO.PVLP,LC16,
720575940617375883,AVLP.1364,AVLP,CB2390,
720575940617378843,GNG.2635,GNG,AN_GNG_182,
720575940617384532,AVLP.204,AVLP,AVLP216,
720575940617385176,AVLP.2367,AVLP,CB2639,
720575940617387549,GNG.2443,GNG,AN_GNG_VES_6,
720575940617389851,IPS.809,IPS,CB1786,
720575940617389908,PVLP.66,PVLP,CB0280,
720575940617390027,AVLP.SIP.28,AVLP.SIP,AVLP009,"AVLP_pr02, aSP8"
720575940617390107,LO.PVLP.571,LO.PVLP,LC21,
720575940617390641,GNG.3196,GNG,DNg12_b,
720575940617392285,ICL.116,ICL,CL086_a,CL086_d
720575940617392980,PLP.75,PLP,CB0734,
720575940617393435,GNG.2166,GNG,AN_GNG_69,
720575940617393437,GNG.3801,GNG,BM_InOm,
720575940617393625,GNG.475,GNG,CB0713,
720575940617397341,SLP.641,SLP,CB2145,
720575940617398358,CRE.LAL.41,CRE.LAL,CRE015,
720575940617398502,GNG.1829,GNG,LB3,
720575940617398557,AVLP.778,AVLP,CB2512,
720575940617398745,GNG.SLP.25,GNG.SLP,SLP237,
720575940617399257,GNG.263,GNG,DNge048,
720575940617401122,IPS.63,IPS,PS265,
720575940617403622,GNG.1330,GNG,CB0861,
720575940617406548,AVLP.SLP.36,AVLP.SLP,AVLP024b,AVLP024
720575940617407003,AVLP.379,AVLP,CB3667,
720575940617407030,SAD.89,SAD,CB3320,
720575940617411611,SAD.SPS.7,SAD.SPS,SAD034,
720575940617414539,LO.344,LO,LPLC1,
720575940617415803,AVLP.1695,AVLP,AN_AVLP_10,
720575940617416256,SPS.97,SPS,PS158,
720575940617422641,AL.IPS.4,AL.IPS,VP3+_l2PN,
720575940617422941,GNG.2782,GNG,AN_GNG_120,
720575940617423105,GNG.2119,GNG,AN_GNG_SAD_34,
720575940617426973,GNG.3195,GNG,BM_vOcci_vPoOr,
720575940617429853,PVLP.AVLP.159,PVLP.AVLP,AVLP283,
720575940617431325,AMMC.WED.4,AMMC.WED,CB2521,B1-4
720575940617432065,GNG.390,GNG,DNge027,
720575940617432603,PVLP.LO.14,PVLP.LO,LC9,
720575940617433830,GNG.2781,GNG,LB1a,
720575940617434086,AMMC.140,AMMC,JO-EVM,
720575940617437697,GNG.SPS.26,GNG.SPS,CB3238,
720575940617438016,GNG.1310,GNG,AN_GNG_IPS_6,
720575940617440029,AMMC.133,AMMC,AN_AMMC_SAD_1,
720575940617440395,AMMC.GNG.2,AMMC.GNG,CB0591,
720575940617440539,GNG.1573,GNG,AN_GNG_2,
720575940617440802,GNG.910,GNG,CB0608,
720575940617442561,AVLP.GOR.3,AVLP.GOR,WED116,
720575940617443001,SLP.AVLP.7,SLP.AVLP,AVLP471,
720575940617444130,SPS.9,SPS,CB0527,
720575940617444254,GNG.3800,GNG,BM_InOm,
720575940617446539,LO.AVLP.78,LO.AVLP,LC15,
720575940617451422,IPS.444,IPS,CB1042,
720575940617457881,SAD.560,SAD,JO-B,
720575940617461844,AVLP.1160,AVLP,CB3404,
720575940617465157,LO.PVLP.1557,LO.PVLP,LC12,
720575940617467485,PVLP.LO.45,PVLP.LO,LC9,
720575940617467712,SAD.PVLP.2,SAD.PVLP,SAD049,
720575940617469085,GNG.4144,GNG,BM_InOm,
720575940617470164,LH.512,LH,LHAV2b7_a,
720575940617470932,LH.227,LH,LHAV4e1,
720575940617471259,LO.PVLP.624,LO.PVLP,LC18,
720575940617471813,SPS.476,SPS,,
720575940617473419,LO.PLP.347,LO.PLP,LC24,
720575940617476052,LH.SLP.78,LH.SLP,LHPV7b1,
720575940617476379,GNG.1195,GNG,CB1579,
720575940617477022,SAD.GNG.29,SAD.GNG,DNge091,
720575940617478725,GNG.3799,GNG,BM_InOm,
720575940617479707,AVLP.SMP.51,AVLP.SMP,SLP450,
720575940617480094,LO.PVLP.1339,LO.PVLP,LPLC2,
720575940617484248,GNG.3092,GNG,AN_GNG_175,
720575940617484342,LO.PVLP.314,LO.PVLP,LC17,
720575940617485268,IPS.161,IPS,WED146b,WED146
720575940617485381,PVLP.AVLP.141,PVLP.AVLP,CB0829,
720575940617486552,PVLP.LO.133,PVLP.LO,LC9,
720575940617488477,GNG.225,GNG,CB0853,
720575940617489236,IPS.WED.33,IPS.WED,WED101,
720575940617490005,GNG.3091,GNG,BM_InOm,
720575940617490388,PLP.53,PLP,PLP169,
720575940617490717,LAL.449,LAL,CB1176,
720575940617492436,SLP.1175,SLP,CB1419,
720575940617492821,AVLP.PVLP.26,AVLP.PVLP,CB3544,
720575940617492939,GNG.3329,GNG,SA_DMT_DMetaN_8,
720575940617493078,SMP.GNG.6,SMP.GNG,SMP604,
720575940617493597,GNG.1645,GNG,CB0364,
720575940617494877,GNG.221,GNG,CB0811,
720575940617496861,SLP.SMP.35,SLP.SMP,AVLP075,aSP21
720575940617496896,LO.PVLP.858,LO.PVLP,LC18,
720575940617496925,GNG.AL.2,GNG.AL,ALIN7,
720575940617497413,PRW.421,PRW,CB1517,
720575940617497437,GNG.668,GNG,CB0213,
720575940617498717,AVLP.1021,AVLP,CB3700,
720575940617499205,AVLP.378,AVLP,PVLP074,
720575940617500443,SPS.317,SPS,CB2953,
720575940617500992,LO.PVLP.1457,LO.PVLP,LC12,
720575940617504027,AMMC.234,AMMC,JO-E,
720575940617504561,SMP.PRW.23,SMP.PRW,CB1586,
720575940617505629,GNG.AMMC.2,GNG.AMMC,CB2162,
720575940617510720,GNG.4143,GNG,LB3,
720575940617513024,LO.PVLP.1373,LO.PVLP,LC12,
720575940617514550,LO.PVLP.66,LO.PVLP,LC11,
720575940617516689,LO.690,LO,LT57,
720575940617517622,LO.PVLP.1086,LO.PVLP,LC12,
720575940617518365,AVLP.144,AVLP,AVLP520,
720575940617519033,LO.PLP.540,LO.PLP,LCe02,LC24
720575940617520785,WED.PLP.32,WED.PLP,CB2348,
720575940617523174,GA.EB.2,GA.EB,ER6,
720575940617528209,LH.610,LH,SLP226,
720575940617529669,AVLP.ICL.321,AVLP.ICL,CL252,AVLP_pr05
720575940617530525,VES.65,VES,CB2695,
720575940617532992,SCL.SMP.78,SCL.SMP,CL123,CRE061
720575940617533051,GNG.IPS.116,GNG.IPS,,
720575940617533067,LO.2109,LO,cL02b,
720575940617534110,AMMC.375,AMMC,JO-A,
720575940617539355,GNG.1165,GNG,AN_GNG_PRW_1,
720575940617540766,SCL.ICL.35,SCL.ICL,CL091,
720575940617541147,AMMC.233,AMMC,JO-B,
720575940617541755,GNG.4142,GNG,BM_InOm,
720575940617542872,PVLP.172,PVLP,PVLP124,
720575940617546641,PLP.113,PLP,,
720575940617548869,PLP.587,PLP,PLP108,
720575940617551409,SPS.399,SPS,PS260,
720575940617552057,GNG.1120,GNG,CB0807,
720575940617552541,AL.PLP.13,AL.PLP,M_l2PN3t18,
720575940617552569,SPS.GNG.62,SPS.GNG,DNpe032,PS216
720575940617553880,LO.PVLP.722,LO.PVLP,LC18,
720575940617554577,GNG.2118,GNG,DNg12_c,
720575940617555897,GNG.2576,GNG,AN_GNG_117,
720575940617556153,GNG.974,GNG,AN_multi_32,
720575940617557590,SPS.121,SPS,PS171,
720575940617558246,AVLP.SIP.29,AVLP.SIP,CB2986,aIP1
720575940617559481,GNG.2221,GNG,TPMN,
720575940617561062,ICL.57,ICL,,
720575940617561669,AL.GNG.3,AL.GNG,ALON3,
720575940617564246,GNG.AVLP.33,GNG.AVLP,SAD017,
720575940617566769,IPS.459,IPS,CB3740,
720575940617568697,GNG.1213,GNG,DNge001,
720575940617569403,PVLP.AVLP.156,PVLP.AVLP,PVLP008,
720575940617569931,ICL.SPS.13,ICL.SPS,CL204,
720575940617571997,LH.AVLP.17,LH.AVLP,LHAV2b2b,"LHAV2b2, aSP9"
720575940617574229,SIP.24,SIP,CB2204,aIPgc
720575940617575760,IPS.201,IPS,WEDPN1A,IPS_pr01
720575940617575803,ICL.GOR.8,ICL.GOR,CL038,
720575940617576733,PVLP.AVLP.161,PVLP.AVLP,CB1632,
720575940617582107,IPS.858,IPS,SA_DMT_ADMN_6,
720575940617589573,GNG.4141,GNG,BM_InOm,
720575940617589716,LO.PLP.529,LO.PLP,LCe02,LC24
720575940617590100,LAL.291,LAL,LAL085,
720575940617591687,AVLP.1267,AVLP,AVLP494,
720575940617593157,GNG.PLP.5,GNG.PLP,AN_multi_67,
720575940617593233,GNG.885,GNG,CB0501,
720575940617596884,ICL.PLP.4,ICL.PLP,SAD012,
720575940617597268,GNG.2220,GNG,SA_VTV_2,
720575940617602183,PVLP.144,PVLP,CB0743,
720575940617604165,SAD.369,SAD,CB2149,
720575940617604421,PLP.SPS.28,PLP.SPS,PLP052,
720575940617604582,ICL.SPS.33,ICL.SPS,CL231,CL238
720575940617606616,PLP.SAD.6,PLP.SAD,PLP237,
720575940617607029,LO.1748,LO,cLLP02,CL033
720575940617610837,SAD.417,SAD,AN_AVLP_28,
720575940617611921,SLP.SCL.10,SLP.SCL,AN_multi_82,"hb-611262552, hb-704367157"
720575940617612518,LH.SLP.73,LH.SLP,LHAV3e2,
720575940617613083,PVLP.282,PVLP,CB2674,
720575940617613392,GNG.1885,GNG,JO-F,
720575940617613858,WED.ICL.1,WED.ICL,CL022,
720575940617617494,PLP.124,PLP,PLP232,
720575940617618137,GNG.2634,GNG,AN_GNG_175,
720575940617622219,AVLP.2137,AVLP,CB1069,AVLP_pr22
720575940617623350,LO.PVLP.831,LO.PVLP,LC18,
720575940617623862,LO.PVLP.820,LO.PVLP,LC18,
720575940617625227,LO.335,LO,LPLC1,
720575940617625413,GNG.1940,GNG,AN_GNG_159,
720575940617629841,GNG.136,GNG,CB0863,
720575940617630182,GNG.SMP.14,GNG.SMP,CB0114,
720575940617632123,LO.PVLP.40,LO.PVLP,LC11,
720575940617636725,GNG.1159,GNG,CB0727,
720575940617636981,PVLP.AVLP.63,PVLP.AVLP,CB0766,
720575940617638946,VES.27,VES,VES002,
720575940617641077,GNG.PVLP.9,GNG.PVLP,cM19,PVLP046
720575940617641301,GNG.4140,GNG,AN_GNG_165,
720575940617648197,GNG.2511,GNG,CB3256,
720575940617648245,SPS.IB.49,SPS.IB,PLP241,
720575940617648453,GNG.SMP.8,GNG.SMP,CB0233,
720575940617653277,AVLP.1180,AVLP,CB3589,
720575940617658997,IPS.SPS.37,IPS.SPS,CB2237,
720575940617662438,AVLP.2664,AVLP,AN_AVLP_GNG_13,
720575940617663093,SAD.IPS.6,SAD.IPS,DNg51,
720575940617663537,PRW.192,PRW,CB3401,
720575940617665856,GNG.4579,GNG,BM_InOm,
720575940617668537,AMMC.261,AMMC,JO-A,
720575940617668662,GNG.2575,GNG,,
720575940617670193,SPS.IPS.88,SPS.IPS,PS142a,"PS148a, PS142, PS148"
720575940617670741,PVLP.335,PVLP,CB2514,
720575940617671285,GNG.SLP.13,GNG.SLP,CB0638,"hb-583042026, hb-614059839"
720575940617671896,LAL.IPS.69,LAL.IPS,CB1042,
720575940617672093,GNG.2917,GNG,TPMN,
720575940617672226,PB.2,PB,LPsP,
720575940617672790,LO.PVLP.888,LO.PVLP,LC26,
720575940617672920,SPS.132,SPS,PS172,
720575940617673045,AVLP.1318,AVLP,AVLP194,
720575940617674053,GNG.2165,GNG,SA_VTV_PDMN_1,
720575940617674909,GNG.4578,GNG,LB3,
720575940617676405,SLP.ICL.43,SLP.ICL,AVLP047,
720575940617677016,IPS.LAL.80,IPS.LAL,WED031,
720575940617678471,PLP.SMP.100,PLP.SMP,SMP578,
720575940617678566,GNG.16,GNG,CB0587,
720575940617678897,LO.ICL.46,LO.ICL,LCe04,LC9
720575940617679173,IPS.PB.2,IPS.PB,WED160,WED183
720575940617684107,AVLP.44,AVLP,AVLP280,
720575940617686357,GNG.3194,GNG,SA_DMT_DMetaN_4,
720575940617687067,SLP.381,SLP,SLP286b,
720575940617688093,AVLP.51,AVLP,AVLP501,
720575940617688389,WED.ICL.9,WED.ICL,SAD012,
720575940617689816,GNG.3193,GNG,DNg10,
720575940617691220,GNG.4139,GNG,BM_InOm,
720575940617691734,LO.AVLP.10,LO.AVLP,LT1a,LT1
720575940617692305,LO.AVLP.48,LO.AVLP,LC15,
720575940617693264,GNG.2855,GNG,AN_GNG_187,
720575940617699414,AVLP.364,AVLP,AVLP419a,AVLP419
720575940617700253,AVLP.ICL.183,AVLP.ICL,CB1273,
720575940617702486,LO.PVLP.1559,LO.PVLP,LC12,
720575940617708885,LO.PVLP.452,LO.PVLP,LC17,
720575940617716566,GNG.1881,GNG,AN_GNG_AMMC_2,
720575940617716893,AVLP.168,AVLP,CL212,
720575940617718864,SAD.619,SAD,SA_DMT_ADMN_1,
720575940617724390,AMMC.357,AMMC,JO-B,
720575940617727296,SAD.WED.41,SAD.WED,CB3798,
720575940617729977,LO.3215,LO,LC25,
720575940617735965,GNG.3328,GNG,BM_InOm,
720575940617738325,GNG.1697,GNG,BM_Ant,
720575940617738497,AVLP.ICL.104,AVLP.ICL,CL266b,CL266
720575940617745181,IPS.295,IPS,CB1983,
720575940617750070,SPS.GNG.49,SPS.GNG,DNp39,PS297
720575940617755220,PRW.102,PRW,CB0579,
720575940617760539,SPS.IPS.19,SPS.IPS,PS300,
720575940617763046,LO.PVLP.819,LO.PVLP,LC15,
720575940617763099,ICL.SCL.7,ICL.SCL,LHAD2c3a,LHAD2c3
720575940617763707,LO.PVLP.877,LO.PVLP,LC18,
720575940617765405,LH.ICL.3,LH.ICL,LHAV8a1,
720575940617767937,ICL.SMP.18,ICL.SMP,SMP037,
720575940617770043,PVLP.AVLP.234,PVLP.AVLP,PVLP105,
720575940617778210,AVLP.1953,AVLP,CB1196,aIP2
720575940617780683,LO.ICL.34,LO.ICL,LCe04,
720575940617787293,AVLP.214,AVLP,AVLP437,
720575940617787649,SPS.GNG.36,SPS.GNG,CB0609,
720575940617787963,GNG.15,GNG,CB0587,
720575940617792069,GNG.1134,GNG,DNge044,
720575940617794939,WED.GNG.8,WED.GNG,CB3103,
720575940617795814,WED.161,WED,JO-mz,
720575940617797259,LOP.IPS.38,LOP.IPS,LPT04_HST,
720575940617797405,WED.LAL.1,WED.LAL,CB2963,
720575940617799253,GNG.1498,GNG,CB2071,
720575940617801265,LO.PVLP.1302,LO.PVLP,LC12,
720575940617801499,GNG.2916,GNG,LB3,
720575940617802545,AVLP.490,AVLP,AVLP507,
720575940617802699,IPS.823,IPS,DNpe008,PS226
720575940617803803,GNG.2510,GNG,TPMN,
720575940617807227,AMMC.SAD.25,AMMC.SAD,JO-mz,
720575940617809181,ICL.GNG.1,ICL.GNG,DNp69,CL304
720575940617811013,SAD.559,SAD,JO-EVP,
720575940617813383,LO.1442,LO,LC25,
720575940617818708,LAL.7,LAL,LAL040,
720575940617819216,GNG.2117,GNG,CB2353,
720575940617823705,AVLP.2150,AVLP,AVLP380b,AVLP380
720575940617825620,AVLP.81,AVLP,AVLP433_a,
720575940617826629,LAL.39,LAL,LAL073,
720575940617828766,PRW.171,PRW,,
720575940617828893,LH.SMP.8,LH.SMP,CB1308,
720575940617831707,SLP.ICL.94,SLP.ICL,CL090_c,
720575940617833265,GNG.1572,GNG,CB1703,
720575940617833419,IPS.WED.53,IPS.WED,CB2081,pIP13
720575940617835313,GNG.1854,GNG,CB3146,
720575940617836066,SLP.SCL.39,SLP.SCL,SLP227,
720575940617836117,PVLP.LO.115,PVLP.LO,LC9,
720575940617836854,ICL.196,ICL,CB0084,
720575940617839389,PLP.IB.7,PLP.IB,PLP064_b,
720575940617839739,AL.LH.141,AL.LH,CB3623,"VP2+Z_lvPN, Z_lvPNm1"
720575940617840980,LO.3322,LO,LC25,
720575940617842196,PLP.554,PLP,PLP160,AVLP_pr05
720575940617843541,AVLP.1247,AVLP,CB1211,
720575940617845505,AMMC.356,AMMC,JO-B,
720575940617847966,PLP.LAL.67,PLP.LAL,PLP044,
